listing_id,product,price,condition,seller,time_posted,likes,listing_url,source_url,category
1415995965,SanDisk Portable SSD 1TB,,,barangwarehousemurah,,12,https://www.carousell.com.my/p/sandisk-portable-ssd-1tb-1415995965/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1435311989,Evga Nvidia Gtx1070 8GB Hybrid (Extra Cooling),,,jiaojiao,,20,https://www.carousell.com.my/p/evga-nvidia-gtx1070-8gb-hybrid-extra-cooling-1435311989/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1434288044,Samsung 16GB DDR5 PC5-5600,,,gadgetforyou,,15,https://www.carousell.com.my/p/samsung-16gb-ddr5-pc5-5600-1434288044/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1432853371,ASRock X870 Pro RS WiFi AMD AM5 ATX Motherboard / Socket AM5 & DDR5,,,frankchua888,,3,https://www.carousell.com.my/p/asrock-x870-pro-rs-wifi-amd-am5-atx-motherboard-socket-am5-ddr5-1432853371/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1431274730,ZOTAC Gaming GeForce RTX 3080 Ti AMP Holo,,,impetuoussoul,,42,https://www.carousell.com.my/p/zotac-gaming-geforce-rtx-3080-ti-amp-holo-1431274730/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1435877021,g.skill Aegis DDR4 3200MHz 8GB RAM,,,mrakl,,1,https://www.carousell.com.my/p/g-skill-aegis-ddr4-3200mhz-8gb-ram-1435877021/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436912559,g.skill Trident Z RGB DDR4 3200MHz 16GB RAM (8x2),,,mezamine,,3,https://www.carousell.com.my/p/g-skill-trident-z-rgb-ddr4-3200mhz-16gb-ram-8x2-1436912559/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437184408,Kingstom FURY Beast DDR4 Desktop 32GB RAM,,,alson.kz,,1,https://www.carousell.com.my/p/kingstom-fury-beast-ddr4-desktop-32gb-ram-1437184408/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437401428,Samsung DDR4 8GB x 2 (16gb) 3200 Desktop RAM UDIMM,,,240sx90,,,https://www.carousell.com.my/p/samsung-ddr4-8gb-x-2-16gb-3200-desktop-ram-udimm-1437401428/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437024431,Kingston FURY Beast DDR4 32GB RAM x2,,,zackzzz007,,1,https://www.carousell.com.my/p/kingston-fury-beast-ddr4-32gb-ram-x2-1437024431/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436847381,32gb ( 16x2 ) DDR4 Kingston fury beast rgb 3200mhz . Used . Box . Warranty,,,jackselayangjaya,,4,https://www.carousell.com.my/p/32gb-16x2-ddr4-kingston-fury-beast-rgb-3200mhz-used-box-warranty-1436847381/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436860508,Corsair Vengeance RGB RS 32GB (2x16GB) DDR4 3600MHz,,,currythegoat,,5,https://www.carousell.com.my/p/corsair-vengeance-rgb-rs-32gb-2x16gb-ddr4-3600mhz-1436860508/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1365670449,8GB DDR4 PC RAM,,,hyperxtech,,27,https://www.carousell.com.my/p/8gb-ddr4-pc-ram-1365670449/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1427560986,Rtx 5060 Ti 8Gb Colorful,,,yee.cangshen,,19,https://www.carousell.com.my/p/rtx-5060-ti-8gb-colorful-1427560986/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436883473,Colorful RTX 5060 Ti 8GB Battle Ax,,,azharahmad3825,,4,https://www.carousell.com.my/p/colorful-rtx-5060-ti-8gb-battle-ax-1436883473/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1422639117,[clearing]Msi Ventus 3x NVIDIA GeForce RTX 5070 Ti ( Student deal ),,,laptopsaleskl,,81,https://www.carousell.com.my/p/clearing-msi-ventus-3x-nvidia-geforce-rtx-5070-ti-student-deal-1422639117/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1395823972,Silverstone ITX RVZ03 casing with 3 fans,,,klmavrick,,39,https://www.carousell.com.my/p/silverstone-itx-rvz03-casing-with-3-fans-1395823972/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1431495734,Slim Mini ITX Case,,,asmaan_arbi,,17,https://www.carousell.com.my/p/slim-mini-itx-case-1431495734/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437173683,[SEALED] ASUS Dual Radeon RX 9060 XT 16GB black [3 years warranty],,,dan18l,,5,https://www.carousell.com.my/p/sealed-asus-dual-radeon-rx-9060-xt-16gb-black-3-years-warranty-1437173683/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1435610027,SilverStone RVZ03 Mini ITX Case,,,syahmiemoboyz,,3,https://www.carousell.com.my/p/silverstone-rvz03-mini-itx-case-1435610027/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436691873,Gigabyte RTX 4070 WINDFORCE OC 12G,,,star4store,,5,https://www.carousell.com.my/p/gigabyte-rtx-4070-windforce-oc-12g-1436691873/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1432358671,Intel Processor i5-10600k,,,reensparx,,6,https://www.carousell.com.my/p/intel-processor-i5-10600k-1432358671/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437399939,GeForce GTX 1650 mini ITX Graphics Card,,,kifkifkifkif,,,https://www.carousell.com.my/p/geforce-gtx-1650-mini-itx-graphics-card-1437399939/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1434322426,ASRock Challenger AMD RX 7800 XT 16GB,,,og_gamer_my,,29,https://www.carousell.com.my/p/asrock-challenger-amd-rx-7800-xt-16gb-1434322426/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1419217948,FSP & 1st Player SFX 650W PSU,,,krakennnn,,14,https://www.carousell.com.my/p/fsp-1st-player-sfx-650w-psu-1419217948/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437127875,Lian Li O11 Vision Compact PC Case (NEGO),,,a_rexsanda,,2,https://www.carousell.com.my/p/lian-li-o11-vision-compact-pc-case-nego-1437127875/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437285154,ASUS  PRIME AMD Radeon RX 9060 XT 16GB,,,farizmbn,,1,https://www.carousell.com.my/p/asus-prime-amd-radeon-rx-9060-xt-16gb-1437285154/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437172310,kingston fury beast ddr4 ram 3200 8gb,,,royalbear_29ab41,,2,https://www.carousell.com.my/p/kingston-fury-beast-ddr4-ram-3200-8gb-1437172310/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436412687,Combo Mobo B150M + CPU Intel i7 7700K + AIO Cooler,,,wzwar91,,10,https://www.carousell.com.my/p/combo-mobo-b150m-cpu-intel-i7-7700k-aio-cooler-1436412687/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437286259,8x2 / 16GB DDR4 CL16 3200MHZ Kingston HYPERX,,,naz_van,,1,https://www.carousell.com.my/p/8x2-16gb-ddr4-cl16-3200mhz-kingston-hyperx-1437286259/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1432357891,Intel i5-8600K (LGA1151)(Gaming cpu processor),,,brandons1994,,6,https://www.carousell.com.my/p/intel-i5-8600k-lga1151-gaming-cpu-processor-1432357891/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1433888571,SK Hynix DDR5 SODIMM 32GB 2Rx8 PC5,,,ahfai211,,8,https://www.carousell.com.my/p/sk-hynix-ddr5-sodimm-32gb-2rx8-pc5-1433888571/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437172227,Cheapest Western Digital SN530 256GB Nvme SSD,,,prelurvewithme,,2,https://www.carousell.com.my/p/cheapest-western-digital-sn530-256gb-nvme-ssd-1437172227/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437401199,Intel Core i7-12700 Processor LGA1700,,,240sx90,,,https://www.carousell.com.my/p/intel-core-i7-12700-processor-lga1700-1437401199/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437400833,Intel Core i9-14900 Processor LGA1700,,,240sx90,,,https://www.carousell.com.my/p/intel-core-i9-14900-processor-lga1700-1437400833/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436851048,Rtx 5060 Ti 16gb asus prime gaming oc triple fan . Warranty until 2028 with invoice . No box . Used,,,jackselayangjaya,,5,https://www.carousell.com.my/p/rtx-5060-ti-16gb-asus-prime-gaming-oc-triple-fan-warranty-until-2028-with-invoice-no-box-used-1436851048/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437400233,SK Hynix DDR5 16GB 4800 Desktop RAM UDIMM,,,240sx90,,,https://www.carousell.com.my/p/sk-hynix-ddr5-16gb-4800-desktop-ram-udimm-1437400233/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1435292685,Sk Hynix 16gb ddr5 5600mhz,,,mydigitalhub,,5,https://www.carousell.com.my/p/sk-hynix-16gb-ddr5-5600mhz-1435292685/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437387615,32gb ( 16 x 2 ) 3200mhz Kingston black fury beast . Used . No box . No invoice,,,jackselayangjaya,,2,https://www.carousell.com.my/p/32gb-16-x-2-3200mhz-kingston-black-fury-beast-used-no-box-no-invoice-1437387615/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437399433,FSP SFX Pro 450W Power Supply ITX,,,kifkifkifkif,,,https://www.carousell.com.my/p/fsp-sfx-pro-450w-power-supply-itx-1437399433/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1434277231,KLEVV CRAS V RGB DDR5 32GB (2x16GB) 6000MHz,,,kyoitsolution-48716,,6,https://www.carousell.com.my/p/klevv-cras-v-rgb-ddr5-32gb-2x16gb-6000mhz-1434277231/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437385431,PNY GeForce RTX 5080 16GB GDDR7,,,luckyriver_5dd28d,,,https://www.carousell.com.my/p/pny-geforce-rtx-5080-16gb-gddr7-1437385431/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1435409745,AMD Ryzen 5 3600 Processor,,,nazham123,,9,https://www.carousell.com.my/p/amd-ryzen-5-3600-processor-1435409745/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437399375,kingston fury ddr5 64gb 6000mhz white,,,YuYu531,,,https://www.carousell.com.my/p/kingston-fury-ddr5-64gb-6000mhz-white-1437399375/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1433865534,Intel i7-10700k | intel i7 10th gen |i710700k | i7,,,llemee,,6,https://www.carousell.com.my/p/intel-i7-10700k-intel-i7-10th-gen-i710700k-i7-1433865534/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436655289,EVGA GeForce RTX 3070 Graphics Card,,,grandbear_b7e6a9,,13,https://www.carousell.com.my/p/evga-geforce-rtx-3070-graphics-card-1436655289/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1433013202,i5-10600K 10th Gen Gaming CPU – Fast Deal / Urgent,,,kkstrynotmvp,,13,https://www.carousell.com.my/p/i5-10600k-10th-gen-gaming-cpu-–-fast-deal-urgent-1433013202/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437365572,MSI RTX 5070 Gaming Trio White,,,all.star,,3,https://www.carousell.com.my/p/msi-rtx-5070-gaming-trio-white-1437365572/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1434425286,Intel Core i5-10400F CPU,,,fazrenpaan,,11,https://www.carousell.com.my/p/intel-core-i5-10400f-cpu-1434425286/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1415704142,Phanteks EVOLV SHIFT 2 AIR - Mini ITX Case with Optimized Airflow,,,swiftforest-7a30ca,,26,https://www.carousell.com.my/p/phanteks-evolv-shift-2-air-mini-itx-case-with-optimized-airflow-1415704142/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1434021043,64GB (2x32GB) DDR5-5600 Corsair Vengeance DDR5 5600MHz CL40 RAM,,,x000m,,17,https://www.carousell.com.my/p/64gb-2x32gb-ddr5-5600-corsair-vengeance-ddr5-5600mhz-cl40-ram-1434021043/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1433718502,RTX3080 10GB LHR White,,,jetchainpc,,12,https://www.carousell.com.my/p/rtx3080-10gb-lhr-white-1433718502/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1433001638,Intel Core i7-13700K (13th Gen),,,alvin8195,,5,https://www.carousell.com.my/p/intel-core-i7-13700k-13th-gen-1433001638/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1435327543,KLEVV DDR5 32GB (1x32GB) 5600MHz CL46 A-DIE 1.1V UDIMM Desktop Ram Memory SK Hynix Chip (KD5BGUA80-56G460A),,,yamasskev16947,,2,https://www.carousell.com.my/p/klevv-ddr5-32gb-1x32gb-5600mhz-cl46-a-die-1-1v-udimm-desktop-ram-memory-sk-hynix-chip-kd5bgua80-56g460a-1435327543/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1385699682,EVGA RTX 3070Ti,,,fa835,,32,https://www.carousell.com.my/p/evga-rtx-3070ti-1385699682/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1413069090,Gigabyte GeForce RTX 3070 Ti Gaming OC 8G,,,zobazaki,,15,https://www.carousell.com.my/p/gigabyte-geforce-rtx-3070-ti-gaming-oc-8g-1413069090/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1416627390,Gainward GeForce RTX 3070 TI Phoenix 8GB,,,phuajb89063,,8,https://www.carousell.com.my/p/gainward-geforce-rtx-3070-ti-phoenix-8gb-1416627390/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1413634594,Colorful GeForce RTX 3070ti,,,isaac071207,,87,https://www.carousell.com.my/p/colorful-geforce-rtx-3070ti-1413634594/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1429834159,RTX3070ti ROG ASUS 8GB Used Gpu,,,semestastore,,17,https://www.carousell.com.my/p/rtx3070ti-rog-asus-8gb-used-gpu-1429834159/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437351148,ASUS TUF RTX 3070TI O8G GAMING,,,ihobby.ck,,1,https://www.carousell.com.my/p/asus-tuf-rtx-3070ti-o8g-gaming-1437351148/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436570269,Palit GeForce RTX 3070 Ti GamingPro 8GB,,,mafif98,,1,https://www.carousell.com.my/p/palit-geforce-rtx-3070-ti-gamingpro-8gb-1436570269/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437017636,iGame GeForce RTX 3070 Ti,,,royalstone.bb7046,,1,https://www.carousell.com.my/p/igame-geforce-rtx-3070-ti-1437017636/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437308247,iChill GeForce RTX 3070 Ti,,,supersamuel,,2,https://www.carousell.com.my/p/ichill-geforce-rtx-3070-ti-1437308247/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1431871767,Corsair XMS3 8GB (2x4GB) DDR3 1333MHz RAM,,,sekendhand_it,,3,https://www.carousell.com.my/p/corsair-xms3-8gb-2x4gb-ddr3-1333mhz-ram-1431871767/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436690551,ZOTAC RTX 3070 Gaming Twin Edge OC (White) GeForce Nvidia GPU Graphic Card with Box,,,mikeemik,,13,https://www.carousell.com.my/p/zotac-rtx-3070-gaming-twin-edge-oc-white-geforce-nvidia-gpu-graphic-card-with-box-1436690551/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1431922077,Cooler Master MWE 500 230V Power Supply,,,mvz33,,4,https://www.carousell.com.my/p/cooler-master-mwe-500-230v-power-supply-1431922077/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1387191347,Wireless m.2 wifi,,,nur_azs,,3,https://www.carousell.com.my/p/wireless-m-2-wifi-1387191347/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437330392,SK Hynix DDR5 16GB (8GB x 2) 5600Mhz,,,wadieq,,2,https://www.carousell.com.my/p/sk-hynix-ddr5-16gb-8gb-x-2-5600mhz-1437330392/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436705477,Zotac 1660 6GB + SamsungPro M.2 500GB,,,alexleo192,,7,https://www.carousell.com.my/p/zotac-1660-6gb-samsungpro-m-2-500gb-1436705477/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1336523362,(Updated with new stock) Zotac Trinity RTX3090 24GB,,,budakpisang,,69,https://www.carousell.com.my/p/updated-with-new-stock-zotac-trinity-rtx3090-24gb-1336523362/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1431234087,DDR5 SODIMM 8GB RAM 5600MHZ,,,lee12917,,18,https://www.carousell.com.my/p/ddr5-sodimm-8gb-ram-5600mhz-1431234087/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436768463,AMD Ryzen 7 7700 CPU,,,willy918,,3,https://www.carousell.com.my/p/amd-ryzen-7-7700-cpu-1436768463/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1432553794,Gigabyte A520M K V2,,,anakhalaljakim,,11,https://www.carousell.com.my/p/gigabyte-a520m-k-v2-1432553794/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1433378440,XPG Spectrix 32gb RAM (2x16gb) DDR4 3600MHz,,,p_d_s,,10,https://www.carousell.com.my/p/xpg-spectrix-32gb-ram-2x16gb-ddr4-3600mhz-1433378440/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1394345395,AMD Ryzen 7 5800X3D CPU,,,1094543954,,121,https://www.carousell.com.my/p/amd-ryzen-7-5800x3d-cpu-1394345395/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437396674,Kingston FURY Beast DDR4 4GB RAM,,,siento,,,https://www.carousell.com.my/p/kingston-fury-beast-ddr4-4gb-ram-1437396674/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1436566857,"Ryzen 7 9800X3D , AORUS ELITE B650M AX ICE , g.skill 32GB RIPJAWS 6000mHz CL36",,,slay1357,,5,https://www.carousell.com.my/p/ryzen-7-9800x3d-aorus-elite-b650m-ax-ice-g-skill-32gb-ripjaws-6000mhz-cl36-1436566857/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437399263,AMD Ryzen 5 2600 Processor,,,kifkifkifkif,,,https://www.carousell.com.my/p/amd-ryzen-5-2600-processor-1437399263/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1429599434,32GB (2x16GB) 6400MHz DDR5 RAM,,,mydigitalhub,,11,https://www.carousell.com.my/p/32gb-2x16gb-6400mhz-ddr5-ram-1429599434/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437385636,ZOTAC GAMING GeForce RTX 5090,,,luckyriver_5dd28d,,1,https://www.carousell.com.my/p/zotac-gaming-geforce-rtx-5090-1437385636/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437376012,Powercolor RX 6600 8GB GPU,,,non_sannin,,3,https://www.carousell.com.my/p/powercolor-rx-6600-8gb-gpu-1437376012/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1418823375,ATP 8GB DDR3-1333 ECC RAM,,,rowenselection,,3,https://www.carousell.com.my/p/atp-8gb-ddr3-1333-ecc-ram-1418823375/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437117667,Cheap !! Gaming Pc DDR4,,,ejee_15,,4,https://www.carousell.com.my/p/cheap-gaming-pc-ddr4-1437117667/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437240966,AMD Ryzen 9 7900X3D Processor,,,patngg,,4,https://www.carousell.com.my/p/amd-ryzen-9-7900x3d-processor-1437240966/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
1437351146,RTX MSI 3060 12gb Ti,,,aimanign,,5,https://www.carousell.com.my/p/rtx-msi-3060-12gb-ti-1437351146/,https://www.carousell.com.my/categories/computers-tech-602/parts-accessories-604/computer-parts-5113/?tab=marketplace,Computers & Tech > Parts & Accessories > Computer Parts
